customer_id,signup_date,gender,age_group,city,membership_tier,preferred_channel,email_subscribed
CUST-20387,2021-05-28,Female,45-54,Brisbane,Bronze,In-Store,1
CUST-20388,2021-03-18,Female,45-54,Perth,Gold,Online,1
CUST-20389,2021-12-13,Male,55-64,London,Silver,In-Store,0
CUST-20390,2022-10-28,Male,18-24,Auckland,Bronze,In-Store,1
CUST-20391,2022-11-22,Male,55-64,London,Gold,In-Store,1
CUST-20392,2021-11-21,Male,65+,Toronto,Silver,In-Store,1
CUST-20393,2022-07-09,Female,18-24,Singapore,Silver,Online,1
CUST-20394,2021-03-12,Female,25-34,Perth,Bronze,In-Store,1
CUST-20395,2021-08-21,Male,65+,Melbourne,Bronze,In-Store,1
CUST-20396,2022-03-21,Male,18-24,Melbourne,Platinum,In-Store,1
CUST-20397,2022-03-31,Female,25-34,Perth,Bronze,In-Store,0
CUST-20398,2021-01-30,Male,18-24,Auckland,Bronze,In-Store,1
CUST-20399,2021-02-27,Male,35-44,Auckland,Bronze,Online,0
CUST-20400,2022-01-19,Male,45-54,Brisbane,Bronze,Online,1
CUST-20401,2021-09-08,Female,55-64,London,Bronze,Online,0
CUST-20402,2022-08-03,Female,65+,Brisbane,Bronze,In-Store,1
CUST-20403,2021-06-24,Male,25-34,Melbourne,Silver,Online,1
CUST-20404,2022-09-17,Female,45-54,Singapore,Platinum,In-Store,0
CUST-20405,2022-12-01,Male,25-34,Toronto,Silver,In-Store,0
CUST-20406,2022-08-21,Female,25-34,Adelaide,Bronze,Online,1
CUST-20407,2022-04-18,Male,65+,Perth,Bronze,In-Store,1
CUST-20408,2022-04-16,Female,35-44,Sydney,Silver,In-Store,1
CUST-20409,2022-04-22,Male,35-44,New York,Bronze,In-Store,0
CUST-20410,2021-06-11,Female,18-24,Toronto,Silver,Online,1
CUST-20411,2021-12-20,Female,55-64,Perth,Bronze,Online,0
CUST-20412,2022-10-17,Female,45-54,Perth,Gold,Online,1
CUST-20413,2022-04-13,Male,35-44,Adelaide,Bronze,Online,0
CUST-20414,2022-01-29,Male,45-54,Melbourne,Silver,Online,1
CUST-20415,2021-08-31,Female,45-54,Singapore,Silver,In-Store,1
CUST-20416,2022-01-03,Female,55-64,Perth,Platinum,Online,0
CUST-20417,2022-12-18,Female,35-44,Sydney,Bronze,Online,0
CUST-20418,2022-11-06,Female,45-54,Perth,Gold,In-Store,1
CUST-20419,2021-01-09,Male,55-64,Sydney,Bronze,Online,1
CUST-20420,2022-09-13,Other,65+,Toronto,Bronze,In-Store,0
CUST-20421,2021-10-21,Female,25-34,Singapore,Bronze,In-Store,1
CUST-20422,2021-12-27,Female,25-34,Adelaide,Silver,Online,1
CUST-20423,2022-09-28,Male,35-44,Brisbane,Bronze,Online,1
CUST-20424,2022-10-06,Male,18-24,Sydney,Bronze,In-Store,1
CUST-20425,2021-11-13,Male,45-54,Sydney,Platinum,Online,1
CUST-20426,2022-08-17,Male,35-44,Brisbane,Bronze,In-Store,1
CUST-20427,2021-04-03,Female,35-44,Auckland,Silver,Online,1
CUST-20428,2022-03-02,Male,25-34,Adelaide,Gold,Online,0
CUST-20429,2021-05-16,Female,55-64,Auckland,Bronze,In-Store,1
CUST-20430,2022-06-28,Male,55-64,Perth,Bronze,Online,1
CUST-20431,2021-06-18,Male,35-44,Toronto,Silver,Online,0
CUST-20432,2021-10-30,Female,65+,Auckland,Gold,Online,1
CUST-20433,2021-04-28,Male,45-54,Melbourne,Silver,Online,0
CUST-20434,2021-05-25,Male,25-34,London,Bronze,Online,1
CUST-20435,2022-07-25,Female,35-44,Melbourne,Gold,In-Store,1
CUST-20436,2022-02-09,Female,18-24,Perth,Bronze,Online,1
CUST-20437,2022-07-04,Male,18-24,Toronto,Gold,Online,1
CUST-20438,2022-01-13,Male,65+,Perth,Bronze,In-Store,0
CUST-20439,2022-08-22,Female,45-54,Auckland,Platinum,Online,1
CUST-20440,2021-04-21,Female,65+,Adelaide,Silver,Online,1
CUST-20441,2022-04-28,Male,18-24,Singapore,Bronze,In-Store,1
CUST-20442,2022-07-29,Male,35-44,Singapore,Bronze,Online,0
CUST-20443,2021-08-15,Female,65+,Melbourne,Gold,In-Store,1
CUST-20444,2022-10-13,Male,45-54,Perth,Silver,Online,0
CUST-20445,2022-10-27,Female,45-54,Melbourne,Bronze,Online,1
CUST-20446,2021-05-24,Female,18-24,Sydney,Silver,In-Store,1
CUST-20447,2021-11-08,Female,45-54,Melbourne,Bronze,Online,0
CUST-20448,2021-04-10,Female,25-34,New York,Silver,Online,1
CUST-20449,2021-05-19,Male,45-54,Toronto,Silver,Online,1
CUST-20450,2022-01-15,Female,65+,New York,Platinum,Online,1
CUST-20451,2022-03-06,Female,55-64,Brisbane,Bronze,In-Store,1
CUST-20452,2022-03-01,Male,65+,Melbourne,Bronze,In-Store,0
CUST-20453,2022-05-17,Male,55-64,London,Bronze,Online,0
CUST-20454,2021-10-14,Female,18-24,Auckland,Bronze,In-Store,1
CUST-20455,2021-08-11,Male,45-54,Toronto,Bronze,In-Store,0
CUST-20456,2021-08-30,Female,35-44,Melbourne,Silver,Online,0
CUST-20457,2022-12-04,Male,35-44,New York,Gold,In-Store,1
CUST-20458,2022-10-23,Female,35-44,Sydney,Silver,In-Store,1
CUST-20459,2022-02-12,Male,35-44,Adelaide,Bronze,In-Store,1
CUST-20460,2021-05-06,Male,45-54,Melbourne,Bronze,Online,1
CUST-20461,2022-11-10,Male,25-34,Singapore,Platinum,Online,1
CUST-20462,2021-01-22,Female,18-24,Auckland,Gold,Online,0
CUST-20463,2021-09-07,Female,25-34,Singapore,Gold,In-Store,1
CUST-20464,2021-07-30,Male,18-24,New York,Gold,In-Store,0
CUST-20465,2021-08-01,Female,55-64,Adelaide,Gold,Online,1
CUST-20466,2021-08-27,Female,35-44,Brisbane,Platinum,Online,1
CUST-20467,2022-09-03,Female,18-24,Perth,Bronze,In-Store,1
CUST-20468,2021-05-29,Female,25-34,New York,Silver,In-Store,1
CUST-20469,2021-09-14,Female,25-34,Melbourne,Silver,Online,1
CUST-20470,2022-11-08,Female,18-24,Brisbane,Silver,In-Store,0
CUST-20471,2021-01-16,Male,35-44,Adelaide,Bronze,Online,1
CUST-20472,2022-08-26,Other,35-44,Sydney,Silver,Online,1
CUST-20473,2021-06-28,Male,35-44,Sydney,Gold,In-Store,0
CUST-20474,2021-05-10,Male,65+,London,Silver,Online,0
CUST-20475,2022-06-23,Male,18-24,Melbourne,Silver,In-Store,1
CUST-20476,2022-05-03,Male,45-54,Auckland,Silver,In-Store,1
CUST-20477,2022-06-10,Male,55-64,Melbourne,Bronze,Online,0
CUST-20478,2022-04-08,Male,55-64,Adelaide,Platinum,Online,0
CUST-20479,2022-09-22,Female,18-24,New York,Gold,Online,1
CUST-20480,2021-11-05,Male,45-54,Sydney,Silver,In-Store,1
CUST-20481,2021-03-04,Male,45-54,London,Gold,In-Store,1
CUST-20482,2022-03-13,Male,65+,Melbourne,Silver,In-Store,1
CUST-20483,2022-05-18,Female,65+,Toronto,Silver,In-Store,0
CUST-20484,2021-03-17,Female,18-24,Auckland,Bronze,Online,1
CUST-20485,2022-09-15,Male,25-34,Melbourne,Bronze,In-Store,1
CUST-20486,2021-05-10,Female,35-44,Singapore,Gold,Online,1
CUST-20487,2022-10-11,Male,55-64,New York,Bronze,Online,1
CUST-20488,2022-12-31,Female,35-44,London,Silver,In-Store,0
CUST-20489,2022-09-04,Male,55-64,Perth,Silver,In-Store,0
CUST-20490,2022-04-10,Male,55-64,Singapore,Bronze,In-Store,1
CUST-20491,2022-03-17,Female,18-24,Melbourne,Silver,Online,1
CUST-20492,2022-11-02,Male,65+,New York,Bronze,Online,0
CUST-20493,2021-08-09,Female,45-54,Toronto,Bronze,Online,0
CUST-20494,2021-08-22,Male,45-54,Auckland,Bronze,In-Store,0
CUST-20495,2022-04-10,Female,45-54,London,Bronze,Online,1
CUST-20496,2021-04-08,Male,35-44,London,Bronze,In-Store,1
CUST-20497,2021-11-17,Female,65+,Perth,Bronze,In-Store,1
CUST-20498,2022-01-19,Male,25-34,Toronto,Silver,In-Store,1
CUST-20499,2021-03-10,Male,18-24,Melbourne,Platinum,Online,1
CUST-20500,2021-04-06,Male,45-54,Melbourne,Bronze,In-Store,1
CUST-20501,2022-01-17,Female,25-34,New York,Bronze,Online,0
CUST-20502,2021-03-03,Female,55-64,New York,Bronze,Online,1
CUST-20503,2022-07-30,Male,35-44,Melbourne,Gold,Online,1
CUST-20504,2022-02-25,Female,35-44,London,Bronze,Online,1
CUST-20505,2021-02-22,Female,35-44,Singapore,Platinum,In-Store,1
CUST-20506,2021-11-16,Male,35-44,Melbourne,Bronze,In-Store,0
CUST-20507,2022-08-15,Female,55-64,Adelaide,Bronze,Online,1
CUST-20508,2021-06-08,Other,65+,Toronto,Silver,In-Store,1
CUST-20509,2021-08-18,Male,18-24,Auckland,Bronze,Online,1
CUST-20510,2022-07-24,Female,35-44,Melbourne,Gold,Online,1
CUST-20511,2021-10-13,Female,55-64,Adelaide,Gold,Online,1
CUST-20512,2022-03-16,Male,55-64,Singapore,Silver,Online,1
CUST-20513,2022-09-21,Female,65+,New York,Bronze,In-Store,1
CUST-20514,2021-01-27,Male,55-64,Perth,Silver,In-Store,1
CUST-20515,2021-01-30,Female,25-34,Perth,Bronze,In-Store,1
CUST-20516,2022-12-21,Female,35-44,Auckland,Bronze,Online,1
CUST-20517,2021-12-26,Male,18-24,Brisbane,Bronze,In-Store,1
CUST-20518,2021-05-27,Female,55-64,London,Bronze,In-Store,0
CUST-20519,2021-03-13,Male,25-34,Sydney,Bronze,In-Store,0
CUST-20520,2021-04-04,Male,65+,New York,Bronze,Online,0
CUST-20521,2021-08-09,Female,45-54,London,Silver,Online,1
CUST-20522,2022-04-10,Male,35-44,Brisbane,Gold,In-Store,0
CUST-20523,2022-01-14,Female,35-44,Auckland,Bronze,Online,0
CUST-20524,2022-08-05,Female,55-64,Melbourne,Silver,In-Store,1
CUST-20525,2021-02-23,Female,25-34,Brisbane,Gold,Online,1
CUST-20526,2022-09-25,Male,18-24,Melbourne,Gold,In-Store,0
CUST-20527,2021-10-06,Other,45-54,London,Bronze,Online,1
CUST-20528,2022-05-13,Female,55-64,Toronto,Bronze,In-Store,1
CUST-20529,2022-03-01,Female,35-44,Adelaide,Bronze,Online,0
CUST-20530,2022-06-09,Female,18-24,Auckland,Gold,In-Store,1
CUST-20531,2022-03-17,Female,18-24,Perth,Platinum,In-Store,1
CUST-20532,2022-11-26,Male,65+,Singapore,Gold,Online,1
CUST-20533,2022-05-14,Female,55-64,Perth,Silver,In-Store,0
CUST-20534,2021-02-16,Female,25-34,London,Bronze,Online,0
CUST-20535,2022-09-06,Female,18-24,Sydney,Gold,In-Store,1
CUST-20536,2021-07-29,Female,35-44,Adelaide,Silver,Online,1
CUST-20537,2021-05-21,Female,35-44,Perth,Silver,Online,1
CUST-20538,2021-12-02,Female,18-24,Sydney,Silver,Online,1
CUST-20539,2022-05-25,Male,65+,London,Bronze,Online,0
CUST-20540,2021-06-29,Female,25-34,London,Silver,Online,0
CUST-20541,2022-06-30,Other,65+,Adelaide,Silver,In-Store,1
CUST-20542,2022-05-28,Male,55-64,Auckland,Silver,In-Store,1
CUST-20543,2021-03-15,Female,45-54,Sydney,Bronze,Online,0
CUST-20544,2022-03-23,Female,18-24,Toronto,Bronze,In-Store,1
CUST-20545,2021-03-21,Male,35-44,Singapore,Bronze,Online,1
CUST-20546,2022-03-16,Female,55-64,London,Silver,In-Store,0
CUST-20547,2022-12-28,Female,65+,London,Gold,Online,0
CUST-20548,2021-10-24,Female,18-24,London,Silver,Online,1
CUST-20549,2021-01-22,Female,35-44,Brisbane,Silver,Online,1
CUST-20550,2022-09-25,Male,45-54,Auckland,Platinum,Online,1
CUST-20551,2021-04-01,Female,45-54,Melbourne,Silver,Online,0
CUST-20552,2021-09-07,Female,45-54,Singapore,Bronze,In-Store,0
CUST-20553,2022-02-15,Other,55-64,Melbourne,Bronze,In-Store,1
CUST-20554,2022-02-10,Male,35-44,Auckland,Gold,In-Store,1
CUST-20555,2021-08-15,Female,35-44,Brisbane,Silver,Online,1
CUST-20556,2021-03-20,Male,55-64,Melbourne,Bronze,Online,1
CUST-20557,2022-06-28,Male,55-64,Adelaide,Bronze,In-Store,1
CUST-20558,2021-12-24,Female,35-44,Brisbane,Gold,In-Store,1
CUST-20559,2021-08-30,Male,18-24,Brisbane,Gold,Online,1
CUST-20560,2021-09-20,Male,25-34,Brisbane,Gold,In-Store,0
CUST-20561,2022-09-09,Female,25-34,Melbourne,Gold,Online,0
CUST-20562,2021-07-01,Male,65+,Toronto,Silver,Online,0
CUST-20563,2022-04-21,Female,55-64,Singapore,Silver,In-Store,1
CUST-20564,2022-04-05,Male,65+,Singapore,Silver,Online,1
CUST-20565,2022-10-21,Female,65+,Singapore,Gold,In-Store,1
CUST-20566,2021-11-27,Female,65+,Auckland,Silver,In-Store,1
CUST-20567,2021-06-04,Female,45-54,Melbourne,Bronze,Online,1
CUST-20568,2022-04-26,Female,45-54,Perth,Silver,In-Store,1
CUST-20569,2021-10-09,Female,55-64,Sydney,Silver,In-Store,1
CUST-20570,2021-12-27,Male,55-64,Melbourne,Bronze,Online,1
CUST-20571,2021-11-14,Male,45-54,Toronto,Bronze,In-Store,1
CUST-20572,2021-02-08,Male,18-24,Auckland,Silver,In-Store,1
CUST-20573,2021-10-21,Female,18-24,Melbourne,Bronze,Online,1
CUST-20574,2022-09-22,Male,55-64,New York,Bronze,Online,1
CUST-20575,2022-01-29,Female,45-54,Singapore,Gold,Online,1
CUST-20576,2022-07-22,Male,65+,Sydney,Platinum,Online,1
CUST-20577,2022-04-06,Male,55-64,Adelaide,Bronze,Online,0
CUST-20578,2021-11-26,Female,55-64,Toronto,Silver,In-Store,1
CUST-20579,2022-05-29,Male,25-34,Sydney,Bronze,Online,1
CUST-20580,2022-04-07,Female,18-24,Auckland,Gold,In-Store,1
CUST-20581,2021-03-28,Female,55-64,Brisbane,Gold,In-Store,1
CUST-20582,2021-02-10,Male,25-34,Toronto,Silver,Online,1
CUST-20583,2022-03-26,Female,55-64,New York,Silver,Online,1
CUST-20584,2022-09-17,Male,25-34,Auckland,Silver,Online,1
CUST-20585,2022-01-17,Male,35-44,London,Gold,Online,1
CUST-20586,2022-02-23,Female,35-44,Singapore,Platinum,In-Store,1
CUST-20587,2021-02-23,Male,65+,Auckland,Silver,In-Store,0
CUST-20588,2021-03-09,Female,35-44,Melbourne,Silver,In-Store,1
CUST-20589,2022-07-26,Male,65+,London,Gold,Online,1
CUST-20590,2021-10-18,Male,35-44,Singapore,Bronze,Online,1
CUST-20591,2021-06-03,Male,35-44,Melbourne,Silver,Online,1
CUST-20592,2022-08-20,Female,65+,Brisbane,Bronze,In-Store,0
CUST-20593,2021-12-25,Male,35-44,London,Silver,In-Store,1
CUST-20594,2021-05-13,Female,55-64,Melbourne,Bronze,Online,0
CUST-20595,2021-11-14,Female,55-64,London,Gold,In-Store,1
CUST-20596,2022-10-21,Female,35-44,Brisbane,Bronze,Online,1
CUST-20597,2022-11-18,Female,65+,New York,Silver,Online,1
CUST-20598,2021-04-06,Male,65+,London,Bronze,In-Store,1
CUST-20599,2022-06-05,Male,35-44,Sydney,Bronze,In-Store,1
CUST-20600,2022-01-07,Male,35-44,Brisbane,Bronze,Online,1
CUST-20601,2021-08-08,Female,35-44,Toronto,Silver,Online,1
CUST-20602,2021-07-16,Male,25-34,Brisbane,Platinum,In-Store,1
CUST-20603,2021-06-08,Male,18-24,Perth,Silver,Online,0
CUST-20604,2021-04-14,Male,55-64,New York,Bronze,Online,1
CUST-20605,2022-06-24,Male,18-24,Auckland,Bronze,In-Store,1
CUST-20606,2022-09-25,Female,25-34,Singapore,Bronze,Online,0
CUST-20607,2022-01-21,Female,25-34,Brisbane,Bronze,In-Store,0
CUST-20608,2021-07-05,Male,65+,Singapore,Platinum,In-Store,1
CUST-20609,2021-06-19,Male,65+,Toronto,Bronze,Online,1
CUST-20610,2021-02-14,Female,45-54,Auckland,Silver,In-Store,0
CUST-20611,2022-11-24,Male,65+,Adelaide,Bronze,Online,1
CUST-20612,2022-03-31,Male,55-64,Perth,Bronze,Online,0
CUST-20613,2022-04-05,Male,25-34,New York,Silver,In-Store,1
CUST-20614,2021-09-02,Female,35-44,Toronto,Bronze,Online,1
CUST-20615,2021-07-18,Female,35-44,Singapore,Platinum,In-Store,1
CUST-20616,2022-03-28,Male,45-54,Perth,Silver,Online,1
CUST-20617,2022-01-27,Female,55-64,New York,Silver,Online,0
CUST-20618,2022-03-05,Female,25-34,Adelaide,Gold,Online,0
CUST-20619,2022-09-12,Female,25-34,Perth,Bronze,Online,0
CUST-20620,2021-02-23,Female,65+,Toronto,Bronze,In-Store,1
CUST-20621,2022-01-16,Other,55-64,Melbourne,Silver,Online,0
CUST-20622,2022-12-30,Male,55-64,Melbourne,Silver,Online,1
CUST-20623,2021-10-19,Male,18-24,Brisbane,Gold,Online,1
CUST-20624,2021-10-07,Female,45-54,New York,Silver,In-Store,1
CUST-20625,2021-05-31,Female,45-54,Melbourne,Gold,In-Store,0
CUST-20626,2021-08-16,Male,45-54,Auckland,Bronze,In-Store,1
CUST-20627,2021-01-28,Female,45-54,Sydney,Gold,Online,0
CUST-20628,2022-02-10,Female,55-64,Auckland,Bronze,In-Store,0
CUST-20629,2021-08-30,Male,45-54,Melbourne,Bronze,In-Store,0
CUST-20630,2022-01-19,Male,25-34,Sydney,Silver,Online,1
CUST-20631,2021-11-23,Male,18-24,Auckland,Gold,Online,0
CUST-20632,2021-05-30,Other,25-34,Sydney,Bronze,In-Store,0
CUST-20633,2021-10-21,Male,45-54,Brisbane,Bronze,In-Store,0
CUST-20634,2022-12-24,Male,45-54,Toronto,Silver,In-Store,0
CUST-20635,2022-09-23,Female,18-24,Melbourne,Silver,In-Store,1
CUST-20636,2021-01-20,Female,35-44,Adelaide,Bronze,Online,1
CUST-20637,2021-06-03,Male,55-64,Singapore,Bronze,Online,1
CUST-20638,2022-06-25,Female,45-54,Melbourne,Gold,Online,0
CUST-20639,2021-10-23,Male,25-34,Perth,Silver,Online,1
CUST-20640,2021-05-05,Female,18-24,Adelaide,Gold,Online,1
CUST-20641,2022-03-06,Male,65+,Singapore,Bronze,Online,1
CUST-20642,2022-04-14,Female,18-24,Melbourne,Gold,Online,0
CUST-20643,2022-05-27,Male,55-64,New York,Bronze,Online,1
CUST-20644,2021-01-17,Female,65+,New York,Platinum,Online,1
CUST-20645,2022-08-12,Female,25-34,Brisbane,Bronze,Online,1
CUST-20646,2021-10-26,Female,45-54,Sydney,Silver,Online,1
CUST-20647,2022-09-22,Female,35-44,Adelaide,Bronze,In-Store,0
CUST-20648,2022-08-08,Female,45-54,Brisbane,Silver,Online,0
CUST-20649,2022-11-12,Female,65+,Melbourne,Bronze,Online,1
CUST-20650,2022-06-21,Male,35-44,Melbourne,Silver,In-Store,1
CUST-20651,2022-06-23,Female,55-64,New York,Bronze,Online,1
CUST-20652,2022-06-04,Male,55-64,Sydney,Silver,In-Store,1
CUST-20653,2022-02-04,Female,45-54,Sydney,Bronze,Online,1
CUST-20654,2022-10-13,Male,45-54,Auckland,Bronze,In-Store,1
CUST-20655,2021-09-17,Female,65+,Sydney,Gold,Online,0
CUST-20656,2022-01-01,Other,18-24,Auckland,Bronze,Online,1
CUST-20657,2021-09-04,Male,65+,Melbourne,Silver,In-Store,1
CUST-20658,2022-08-19,Male,65+,Auckland,Bronze,In-Store,1
CUST-20659,2021-05-17,Female,18-24,Auckland,Platinum,In-Store,1
CUST-20660,2022-07-14,Male,35-44,Brisbane,Bronze,In-Store,1
CUST-20661,2022-12-03,Male,45-54,Toronto,Bronze,In-Store,1
CUST-20662,2022-10-09,Male,25-34,Brisbane,Bronze,Online,1
CUST-20663,2021-03-06,Male,65+,Toronto,Bronze,In-Store,1
CUST-20664,2021-02-07,Female,35-44,Adelaide,Gold,Online,1
CUST-20665,2021-02-14,Female,25-34,Sydney,Silver,Online,1
CUST-20666,2021-11-20,Male,35-44,New York,Silver,Online,1
CUST-20667,2022-02-12,Male,55-64,Toronto,Silver,In-Store,1
CUST-20668,2021-09-17,Male,18-24,Adelaide,Silver,In-Store,1
CUST-20669,2021-10-20,Male,35-44,Sydney,Bronze,Online,1
CUST-20670,2022-11-03,Female,35-44,Perth,Bronze,Online,1
CUST-20671,2021-05-08,Male,35-44,London,Bronze,Online,1
CUST-20672,2022-02-14,Male,65+,Toronto,Silver,Online,1
CUST-20673,2022-01-31,Male,35-44,Brisbane,Bronze,In-Store,1
CUST-20674,2022-05-24,Male,65+,Toronto,Silver,In-Store,0
CUST-20675,2022-01-12,Other,55-64,Perth,Silver,Online,1
CUST-20676,2021-03-26,Female,65+,London,Gold,Online,1
CUST-20677,2021-03-22,Male,45-54,Singapore,Bronze,In-Store,1
CUST-20678,2021-07-04,Male,55-64,Perth,Bronze,Online,1
CUST-20679,2021-11-25,Other,18-24,Melbourne,Silver,In-Store,1
CUST-20680,2021-12-02,Female,65+,Perth,Gold,In-Store,1
CUST-20681,2021-11-10,Male,45-54,Singapore,Bronze,Online,1
CUST-20682,2022-03-13,Female,25-34,Toronto,Bronze,In-Store,1
CUST-20683,2021-12-26,Female,45-54,Sydney,Bronze,In-Store,0
CUST-20684,2021-12-28,Female,55-64,London,Platinum,In-Store,1
CUST-20685,2021-10-09,Male,65+,Sydney,Bronze,Online,1
CUST-20686,2021-03-18,Female,65+,London,Silver,In-Store,1
CUST-20687,2022-01-08,Female,55-64,Brisbane,Gold,Online,1
CUST-20688,2021-02-01,Male,25-34,Singapore,Bronze,In-Store,1
CUST-20689,2022-11-26,Female,45-54,Sydney,Silver,In-Store,1
CUST-20690,2021-05-10,Male,18-24,Adelaide,Bronze,In-Store,1
CUST-20691,2022-10-23,Female,35-44,Auckland,Bronze,Online,1
CUST-20692,2022-01-28,Female,55-64,Sydney,Silver,Online,1
CUST-20693,2022-09-12,Male,25-34,Toronto,Gold,Online,1
CUST-20694,2022-01-15,Male,35-44,Toronto,Bronze,Online,1
CUST-20695,2021-03-20,Female,55-64,Brisbane,Bronze,In-Store,0
CUST-20696,2022-06-27,Male,35-44,London,Gold,In-Store,1
CUST-20697,2021-11-18,Other,65+,Perth,Platinum,In-Store,0
CUST-20698,2021-09-13,Male,18-24,Sydney,Silver,Online,1
CUST-20699,2021-07-10,Female,45-54,New York,Bronze,In-Store,1
CUST-20700,2022-02-01,Female,55-64,Melbourne,Gold,In-Store,0
CUST-20701,2021-09-26,Other,35-44,Toronto,Silver,In-Store,1
CUST-20702,2021-08-08,Female,55-64,Perth,Silver,Online,1
CUST-20703,2022-12-12,Male,45-54,Adelaide,Silver,In-Store,0
CUST-20704,2021-05-06,Male,25-34,Melbourne,Silver,Online,1
CUST-20705,2022-04-08,Male,25-34,Toronto,Platinum,In-Store,1
CUST-20706,2021-03-31,Female,65+,Auckland,Bronze,In-Store,1
CUST-20707,2022-11-15,Male,35-44,Melbourne,Bronze,Online,1
CUST-20708,2022-07-18,Male,55-64,Perth,Bronze,Online,0
CUST-20709,2021-11-04,Male,25-34,Brisbane,Platinum,In-Store,1
CUST-20710,2022-01-06,Female,55-64,Adelaide,Bronze,In-Store,0
CUST-20711,2021-05-05,Male,25-34,Brisbane,Silver,In-Store,1
CUST-20712,2021-08-31,Male,45-54,Sydney,Silver,In-Store,1
CUST-20713,2022-01-05,Female,55-64,Singapore,Bronze,Online,1
CUST-20714,2022-01-13,Male,45-54,New York,Bronze,Online,1
CUST-20715,2021-05-13,Male,55-64,Melbourne,Gold,In-Store,1
CUST-20716,2021-03-09,Female,35-44,London,Bronze,Online,0
CUST-20717,2022-05-06,Male,55-64,London,Bronze,In-Store,0
CUST-20718,2022-02-24,Male,55-64,Melbourne,Gold,In-Store,1
CUST-20719,2021-05-09,Male,35-44,Melbourne,Silver,In-Store,1
CUST-20720,2022-04-06,Female,45-54,New York,Bronze,Online,1
CUST-20721,2021-12-19,Female,25-34,New York,Bronze,Online,1
CUST-20722,2022-10-18,Female,55-64,Brisbane,Gold,Online,1
CUST-20723,2021-05-13,Female,45-54,New York,Gold,Online,0
CUST-20724,2021-02-26,Male,18-24,New York,Silver,Online,1
CUST-20725,2021-06-06,Female,35-44,Brisbane,Bronze,Online,1
CUST-20726,2021-06-15,Male,35-44,Adelaide,Silver,In-Store,1
CUST-20727,2021-12-21,Male,55-64,Perth,Bronze,Online,1
CUST-20728,2021-03-22,Other,35-44,Adelaide,Silver,Online,1
CUST-20729,2022-10-13,Female,55-64,Perth,Silver,Online,1
CUST-20730,2021-05-09,Female,65+,Perth,Bronze,In-Store,1
CUST-20731,2022-09-22,Female,55-64,Melbourne,Bronze,In-Store,0
CUST-20732,2022-05-30,Male,65+,Brisbane,Gold,In-Store,1
CUST-20733,2022-08-30,Female,55-64,Brisbane,Bronze,In-Store,1
CUST-20734,2021-06-25,Female,65+,Singapore,Gold,In-Store,1
CUST-20735,2022-09-12,Female,35-44,Singapore,Bronze,Online,1
CUST-20736,2021-02-12,Male,18-24,Melbourne,Gold,Online,1
CUST-20737,2021-02-16,Female,65+,Singapore,Bronze,In-Store,1
CUST-20738,2021-09-29,Male,65+,Adelaide,Silver,In-Store,1
CUST-20739,2022-08-09,Female,45-54,Singapore,Silver,Online,0
CUST-20740,2022-10-17,Male,18-24,Toronto,Bronze,Online,0
CUST-20741,2022-10-05,Female,55-64,Perth,Gold,In-Store,1
CUST-20742,2022-10-20,Female,35-44,Toronto,Platinum,Online,1
CUST-20743,2021-09-08,Female,65+,London,Gold,Online,1
CUST-20744,2021-11-01,Male,45-54,Melbourne,Gold,In-Store,0
CUST-20745,2022-12-07,Male,18-24,Brisbane,Bronze,In-Store,0
CUST-20746,2022-03-27,Other,45-54,Toronto,Silver,Online,1
CUST-20747,2022-04-21,Female,25-34,Auckland,Silver,Online,0
CUST-20748,2022-09-14,Male,25-34,Auckland,Silver,Online,0
CUST-20749,2021-11-23,Male,65+,Auckland,Bronze,Online,0
CUST-20750,2022-02-13,Female,25-34,Auckland,Silver,Online,1
CUST-20751,2022-06-12,Female,55-64,Melbourne,Silver,In-Store,1
CUST-20752,2021-11-23,Male,25-34,Toronto,Silver,Online,1
CUST-20753,2021-05-06,Male,35-44,Toronto,Bronze,In-Store,1
CUST-20754,2021-09-11,Male,25-34,Melbourne,Silver,Online,0
CUST-20755,2021-02-21,Male,35-44,London,Bronze,In-Store,1
CUST-20756,2022-09-23,Male,45-54,Adelaide,Bronze,In-Store,1
CUST-20757,2021-06-13,Female,35-44,Singapore,Silver,Online,1
CUST-20758,2021-11-17,Male,25-34,Brisbane,Gold,Online,1
CUST-20759,2022-05-26,Other,55-64,Toronto,Bronze,Online,1
CUST-20760,2022-05-26,Other,35-44,Toronto,Bronze,Online,1
CUST-20761,2021-01-24,Female,18-24,London,Silver,Online,1
CUST-20762,2022-06-02,Male,45-54,Adelaide,Bronze,Online,1
CUST-20763,2021-08-09,Male,55-64,Auckland,Bronze,In-Store,0
